0.004; 941.251; 3024.09; 1.35956e-06; 1.75338e-06; 8.28015e-07; 9.38906e-07; -3.52875e-07
0.2; 59110.1; 130150; -0.000865417; -0.00183906; -0.00122183; -0.00250458; -0.00179151
0.4; 290700; 529853; -0.01153; -0.0110819; -0.0152509; -0.0146369; -0.0201127
0.6; 484794; 623748; -0.0307803; -0.0313116; -0.040289; -0.0408108; -0.0549613
0.8; 461582; 470141; -0.0560646; -0.0568881; -0.0712701; -0.0742662; -0.0976605
1; 486947; 389049; -0.0797876; -0.0809166; -0.101133; -0.10193; -0.134724
1.2; 557888; 380789; -0.0971706; -0.0976841; -0.118117; -0.119228; -0.152735
1.4; 540777; 390451; -0.1127; -0.114951; -0.131647; -0.132245; -0.160891
1.6; 474405; 425546; -0.133979; -0.134059; -0.147962; -0.148597; -0.171117
1.8; 453564; 458758; -0.158063; -0.158288; -0.168851; -0.168645; -0.185358
2; 461193; 486516; -0.18169; -0.181497; -0.188905; -0.188922; -0.199621
2.2; 502419; 506491; -0.196174; -0.196347; -0.199493; -0.199192; -0.203011
2.4; 553587; 489699; -0.198553; -0.197933; -0.19599; -0.195342; -0.190212
2.6; 574622; 558636; -0.189354; -0.189359; -0.182923; -0.181368; -0.169554
2.8; 582978; 603044; -0.178269; -0.176102; -0.168511; -0.166631; -0.151212
3; 598700; 542729; -0.167482; -0.165762; -0.156425; -0.154488; -0.136621
3.2; 648556; 469122; -0.158323; -0.156137; -0.14481; -0.142642; -0.121021
3.4; 716917; 480305; -0.145881; -0.143458; -0.129074; -0.12668; -0.0995797
3.6; 761300; 576880; -0.12614; -0.123994; -0.107389; -0.104719; -0.0739071
3.8; 806172; 662417; -0.0987054; -0.095992; -0.0797935; -0.0772014; -0.0467411
4; 845857; 668607; -0.069184; -0.0664989; -0.0522856; -0.0496135; -0.022519
4.2; 852332; 600957; -0.0433875; -0.041042; -0.0299538; -0.0275536; -0.00605388
4.4; 817951; 519363; -0.0250579; -0.0229981; -0.0159819; -0.0140881; 0.000347399
4.6; 762595; 473584; -0.0150707; -0.0134134; -0.0110118; -0.00945213; -0.00291666
4.8; 715502; 467607; -0.0123617; -0.0112845; -0.0132221; -0.0121851; -0.0131583
5; 675169; 472773; -0.0148382; -0.0142667; -0.0200054; -0.0195681; -0.0271508
5.2; 644371; 480740; -0.0209747; -0.0207291; -0.029836; -0.0297571; -0.0430622
5.4; 618726; 481601; -0.0302049; -0.0302893; -0.0423055; -0.0424865; -0.0608818
5.6; 590208; 473423; -0.043286; -0.0435023; -0.0582378; -0.0585545; -0.081608
5.8; 556664; 453682; -0.0611211; -0.0614616; -0.0784636; -0.078938; -0.105999
6; 520901; 432767; -0.0837601; -0.0842335; -0.102721; -0.103274; -0.132998
6.2; 496102; 425506; -0.109563; -0.110165; -0.128855; -0.129454; -0.159618
6.4; 499792; 417203; -0.135155; -0.135645; -0.15251; -0.153004; -0.180034
6.6; 519307; 412987; -0.156949; -0.157238; -0.169902; -0.170157; -0.190045
6.8; 518478; 459782; -0.173817; -0.17374; -0.18155; -0.181385; -0.19294
7; 509626; 537739; -0.184689; -0.184374; -0.18848; -0.188082; -0.193398
7.2; 520656; 539119; -0.190591; -0.190058; -0.19151; -0.190851; -0.191517
7.4; 559061; 476196; -0.192202; -0.191127; -0.189429; -0.188227; -0.183273
7.6; 593496; 456056; -0.188874; -0.187608; -0.18128; -0.179838; -0.167294
7.8; 613960; 523752; -0.180697; -0.178808; -0.168791; -0.166716; -0.147474
