0.004; 917.801; 282.783; -1.30837e-05; -1.41697e-05; -2.16535e-05; -2.55848e-05; -4.14944e-05
0.2; 20089.1; 11560.3; -0.0154297; -0.0143799; -0.015089; -0.0147578; -0.0159575
0.4; 192698; 146404; -0.0798203; -0.0807231; -0.0804982; -0.0799798; -0.0825206
0.6; 424113; 373034; -0.133253; -0.134237; -0.134115; -0.133345; -0.135504
0.8; 632626; 528947; -0.137126; -0.137588; -0.138233; -0.136296; -0.1369
1; 959595; 712510; -0.100644; -0.10159; -0.101251; -0.100533; -0.0981538
1.2; 1.29436e+06; 629480; -0.060637; -0.0623368; -0.0609815; -0.0613524; -0.056269
1.4; 1.27453e+06; 263775; -0.0548554; -0.0553605; -0.054699; -0.0548133; -0.0494356
1.6; 852978; 135176; -0.086874; -0.0859908; -0.0863811; -0.0873238; -0.0849777
1.8; 440311; 351314; -0.12175; -0.119289; -0.120504; -0.122114; -0.122479
2; 380528; 511586; -0.128531; -0.127891; -0.128177; -0.128821; -0.131766
2.2; 564541; 785291; -0.107594; -0.106953; -0.106406; -0.105898; -0.108059
2.4; 747261; 948100; -0.0753012; -0.0756492; -0.0741123; -0.0716256; -0.0712173
2.6; 978312; 716456; -0.0561851; -0.057456; -0.0548433; -0.0533638; -0.0499725
2.8; 1.15891e+06; 357191; -0.0624698; -0.0641644; -0.0631133; -0.0628118; -0.0597437
3; 1.10197e+06; 237140; -0.0836501; -0.0849153; -0.0875967; -0.088038; -0.0892765
3.2; 889496; 364884; -0.103739; -0.104697; -0.109664; -0.110446; -0.115137
3.4; 760394; 415083; -0.11231; -0.112148; -0.116732; -0.117026; -0.121042
3.6; 720914; 580124; -0.10752; -0.106171; -0.106612; -0.108525; -0.107371
3.8; 678173; 724085; -0.0950632; -0.0921407; -0.0897186; -0.0907707; -0.0856876
4; 652586; 781952; -0.0835886; -0.0823532; -0.0785843; -0.0784137; -0.0740642
4.2; 673517; 705813; -0.0803918; -0.080306; -0.0786974; -0.0780852; -0.0781624
4.4; 786741; 591936; -0.0815682; -0.0827469; -0.0838721; -0.0832027; -0.0881198
4.6; 979596; 508064; -0.081638; -0.0831334; -0.0859251; -0.0847581; -0.0894137
4.8; 1.17995e+06; 471276; -0.0791357; -0.0806845; -0.0825673; -0.0826997; -0.0837499
5; 1.19141e+06; 437519; -0.0802423; -0.0814062; -0.0820821; -0.0826605; -0.0800233
5.2; 1.02084e+06; 403355; -0.0893034; -0.0897541; -0.0892426; -0.0899002; -0.0849469
5.4; 771608; 472126; -0.101656; -0.100798; -0.10052; -0.100431; -0.0962276
5.6; 556543; 573790; -0.108721; -0.106252; -0.105696; -0.107167; -0.10452
5.8; 496325; 714667; -0.103656; -0.10239; -0.10168; -0.102256; -0.102602
6; 597561; 794258; -0.0912475; -0.0909498; -0.0903113; -0.0899766; -0.092058
6.2; 757902; 719923; -0.0781808; -0.0786261; -0.0785564; -0.0767883; -0.0793827
6.4; 962246; 583687; -0.0705964; -0.0719393; -0.0720027; -0.0700491; -0.0714893
6.6; 1.16415e+06; 444162; -0.0711353; -0.0733001; -0.0728014; -0.0723264; -0.0708653
6.8; 1.18667e+06; 410767; -0.0786748; -0.0799604; -0.0809152; -0.0813518; -0.0799411
7; 1.02088e+06; 404514; -0.0904826; -0.0915873; -0.0934249; -0.0940633; -0.093337
7.2; 833418; 441386; -0.102374; -0.102452; -0.104267; -0.104673; -0.103847
7.4; 677601; 529559; -0.108604; -0.106957; -0.107552; -0.108332; -0.106225
7.6; 585334; 643193; -0.105262; -0.102564; -0.101137; -0.10289; -0.0997913
7.8; 598892; 753261; -0.0938991; -0.0925093; -0.0902835; -0.0904758; -0.0883875
8; 701683; 761915; -0.0820723; -0.0820434; -0.0804381; -0.0795755; -0.0798992
8.2; 845015; 658111; -0.0747015; -0.0756259; -0.0757143; -0.0745169; -0.0775672
8.4; 1.05463e+06; 531353; -0.0732055; -0.0746965; -0.0761501; -0.0748697; -0.0776871
8.6; 1.215e+06; 430094; -0.0759253; -0.0775512; -0.078924; -0.078848; -0.0793132
8.8; 1.17685e+06; 395343; -0.0827302; -0.0839756; -0.0851066; -0.0858309; -0.0842124
9; 1.01205e+06; 406362; -0.0936328; -0.0944216; -0.0947455; -0.0955916; -0.0920772
9.2; 803112; 467939; -0.104556; -0.104144; -0.103983; -0.104283; -0.100413
9.4; 614355; 576433; -0.109428; -0.107082; -0.106191; -0.107572; -0.103838
