0.004; 1125.71; 3022.29; 2.23134e-06; 2.58176e-06; 2.14362e-06; 2.44762e-06; 2.21913e-06
0.2; 71602.3; 124029; -1.5775e-05; -0.00109171; -5.42926e-05; -0.00118969; 0.000135793
0.4; 345295; 492532; -0.00563805; -0.00530838; -0.00622629; -0.00562489; -0.0060676
0.6; 578199; 580083; -0.0154618; -0.0153619; -0.0167654; -0.0166016; -0.0177048
0.8; 602173; 462356; -0.0276856; -0.0278993; -0.0305051; -0.030521; -0.0333319
1; 654310; 479764; -0.0366429; -0.0365346; -0.0417953; -0.0418912; -0.0492091
1.2; 708308; 553050; -0.0418016; -0.0412494; -0.0495873; -0.0488885; -0.0613088
1.4; 710102; 501569; -0.0467903; -0.0463779; -0.055685; -0.0557461; -0.0702603
1.6; 681632; 462989; -0.0534904; -0.0532231; -0.0627468; -0.0625122; -0.0772871
1.8; 658255; 488318; -0.0635539; -0.0629556; -0.0719893; -0.0715293; -0.0851083
2; 630673; 490225; -0.076701; -0.076285; -0.0840355; -0.0836429; -0.0948442
2.2; 599689; 481136; -0.0923234; -0.0923734; -0.0985704; -0.0987041; -0.107402
2.4; 570499; 517808; -0.108093; -0.108194; -0.11422; -0.114304; -0.122559
2.6; 542593; 548576; -0.120557; -0.120199; -0.127757; -0.127451; -0.138132
2.8; 528463; 529941; -0.131883; -0.131679; -0.140303; -0.140172; -0.153254
3; 539523; 497421; -0.143473; -0.143036; -0.152629; -0.152216; -0.166845
3.2; 570573; 499786; -0.155322; -0.154741; -0.164243; -0.163724; -0.178077
3.4; 580718; 516551; -0.16719; -0.166757; -0.175116; -0.174685; -0.187285
3.6; 577889; 519026; -0.178815; -0.178378; -0.185008; -0.184636; -0.194014
3.8; 578734; 525762; -0.18899; -0.188703; -0.193096; -0.192837; -0.198343
4; 567708; 538626; -0.195813; -0.195358; -0.198137; -0.19763; -0.200251
4.2; 533585; 553276; -0.200821; -0.200169; -0.202173; -0.201604; -0.202897
4.4; 506560; 548325; -0.205425; -0.204796; -0.206559; -0.205876; -0.207009
4.6; 507440; 532887; -0.209864; -0.20898; -0.211007; -0.210238; -0.211694
4.8; 532237; 527498; -0.213338; -0.212538; -0.214526; -0.213657; -0.215131
5; 563896; 526534; -0.214659; -0.213733; -0.214898; -0.214012; -0.21412
5.2; 592848; 522053; -0.213543; -0.212497; -0.212129; -0.211133; -0.20857
5.4; 607645; 542488; -0.210443; -0.209406; -0.207306; -0.206142; -0.200469
5.6; 603211; 566538; -0.205562; -0.204366; -0.200818; -0.199682; -0.191455
5.8; 590965; 567647; -0.199259; -0.198006; -0.193628; -0.192371; -0.182719
6; 583871; 553281; -0.191618; -0.190442; -0.185754; -0.184488; -0.174277
6.2; 588911; 541827; -0.182757; -0.181465; -0.176746; -0.175469; -0.165267
6.4; 598699; 527596; -0.172751; -0.171346; -0.166712; -0.165295; -0.155215
6.6; 625398; 520249; -0.162119; -0.160623; -0.155984; -0.154503; -0.144358
6.8; 655138; 530172; -0.150718; -0.149222; -0.144355; -0.142817; -0.13239
7; 679108; 536932; -0.138881; -0.137311; -0.132075; -0.130514; -0.119403
7.2; 696060; 532701; -0.126692; -0.12512; -0.119483; -0.117897; -0.106104
7.4; 711637; 537857; -0.114161; -0.112584; -0.106621; -0.104999; -0.0925569
7.6; 714224; 539276; -0.101375; -0.0998323; -0.0937377; -0.092144; -0.0794884
7.8; 714869; 533572; -0.0886225; -0.0871444; -0.0811708; -0.0796746; -0.067265
8; 719521; 526787; -0.0761879; -0.074708; -0.0692587; -0.0677537; -0.0561743
8.2; 726031; 522462; -0.0642674; -0.0628232; -0.0580918; -0.0566026; -0.0462573
8.4; 732585; 516317; -0.0531793; -0.0518709; -0.0478998; -0.0465739; -0.0377134
