16,01,14,19,00,00,-0.00,0.08,0.07,0.10,-0.1, 8.7, 9.2, 9.0,  -1,  7.510,   0.192,    19
16,01,14,19,20,00,0.11,0.12,0.10,0.15,13.5, 8.0, 6.9,13.0, 217,  7.383,   0.143,    15
16,01,14,19,40,00,-0.00,0.11,0.09,0.14,-0.1, 8.1, 8.3,10.0,  -1,  7.281,   0.135,    20
16,01,14,20,00,00,-0.00,0.07,0.06,0.10,-0.1, 8.6, 7.7, 9.0,  -1,  7.248,   0.148,     9
16,01,14,20,20,00,-0.00,0.09,0.07,0.13,-0.1, 7.0, 6.5, 8.0,  -1,  7.222,   0.127,     8
16,01,14,20,40,01,0.12,0.13,0.11,0.18,13.5, 4.9, 6.0, 2.0, 217,  7.275,   0.137,   232
16,01,14,21,00,01,0.13,0.16,0.13,0.20, 2.8, 4.4, 5.2, 2.0, 217,  7.381,   0.160,   230
16,01,14,21,20,01,-0.00,0.15,0.12,0.20,-0.1, 4.8, 4.9, 3.0,  -1,  7.552,   0.201,   242
16,01,14,21,40,01,-0.00,0.12,0.10,0.19,-0.1, 5.2, 5.5, 2.0,  -1,  7.710,   0.241,   250
16,01,14,22,00,01,0.16,0.16,0.14,0.23, 2.7, 5.1, 5.1, 6.0, 203,  7.908,   0.177,   248
16,01,14,22,20,01,0.12,0.13,0.11,0.17, 2.8, 5.8, 5.7, 6.0,  87,  8.114,   0.082,   267
16,01,14,22,40,01,0.21,0.24,0.18,0.34, 2.5, 3.1, 3.9, 5.0, 254,  8.304,   0.052,   307
16,01,14,23,00,01,0.20,0.22,0.18,0.35, 2.8, 4.3, 4.0,13.0, 203,  8.559,   0.059,   309
16,01,14,23,20,01,0.80,-0.00,-0.00,-0.00, 2.0,-0.1,-0.1,-0.1, 339,  8.845,   0.141,   334
16,01,14,23,40,01,0.21,0.24,0.19,0.34, 2.8, 3.8, 3.7, 3.0, 175,  9.094,   0.215,    27
16,01,15,00,00,01,0.21,0.21,0.18,0.29, 2.7, 4.3, 4.6, 2.0, 151,  9.308,   0.329,    51
16,01,15,00,20,01,0.14,0.17,0.14,0.22, 2.0, 4.2, 4.6, 3.0, 217,  9.538,   0.301,    44
16,01,15,00,40,01,0.13,0.15,0.13,0.18, 3.2, 4.9, 5.1, 2.0, 217,  9.710,   0.269,    38
16,01,15,01,00,01,0.14,0.16,0.13,0.23, 2.3, 6.0, 6.1, 6.0, 217,  9.879,   0.351,    29
16,01,15,01,20,01,0.10,0.12,0.10,0.19,12.2, 5.8, 5.7, 4.0, 217, 10.020,   0.380,    25
16,01,15,01,40,01,0.13,0.12,0.11,0.17, 2.9, 6.5, 5.9,10.0, 217, 10.132,   0.351,    27
16,01,15,02,00,01,-0.00,0.09,0.07,0.12,-0.1, 5.7, 5.7,11.0,  -1, 10.208,   0.280,    38
16,01,15,02,20,01,-0.00,0.10,0.08,0.14,-0.1, 6.6, 6.3,10.0,  -1, 10.225,   0.217,    44
16,01,15,02,40,01,-0.00,0.09,0.07,0.11,-0.1, 8.1, 6.8,15.0,  -1, 10.221,   0.175,    43
16,01,15,03,00,01,-0.00,0.09,0.07,0.13,-0.1, 9.6, 8.5, 6.0,  -1, 10.196,   0.123,    52
16,01,15,03,20,01,-0.00,0.12,0.10,0.14,-0.1, 9.0, 7.6, 6.0,  -1, 10.162,   0.077,    75
16,01,15,03,40,01,-0.00,0.11,0.09,0.16,-0.1, 9.8, 8.3, 8.0,  -1, 10.071,   0.039,    95
16,01,15,04,00,01,0.10,0.12,0.10,0.13, 9.5,10.6,10.7,12.0, 217,  9.914,   0.013,    96
16,01,15,04,20,01,-0.00,0.10,0.08,0.13,-0.1, 7.2, 7.6,11.0,  -1,  9.706,   0.111,   207
16,01,15,04,40,01,-0.00,0.12,0.09,0.16,-0.1, 8.5, 9.4, 5.0,  -1,  9.524,   0.205,   214
16,01,15,05,00,01,-0.00,0.11,0.09,0.14,-0.1,11.1,11.1,10.0,  -1,  9.257,   0.277,   231
16,01,15,05,20,01,-0.00,0.13,0.11,0.16,-0.1,10.5,14.0,12.0,  -1,  8.992,   0.182,   262
16,01,15,05,40,01,-0.00,0.12,0.10,0.14,-0.1,11.2,11.0,10.0,  -1,  8.722,   0.090,   309
16,01,15,06,00,01,-0.00,0.17,0.13,0.25,-0.1, 6.1, 9.0,12.0,  -1,  8.473,   0.037,   311
16,01,15,06,20,01,-0.00,0.18,0.13,0.26,-0.1, 3.9, 6.4, 4.0,  -1,  8.222,   0.105,   332
16,01,15,06,40,01,-0.00,0.12,0.10,0.14,-0.1, 8.6,12.2, 9.0,  -1,  7.997,   0.158,   337
16,01,15,07,00,01,-0.00,0.11,0.10,0.13,-0.1,10.1, 9.7, 5.0,  -1,  7.784,   0.165,   353
16,01,15,07,20,01,-0.00,0.08,0.07,0.09,-0.1,14.0,13.6, 9.0,  -1,  7.629,   0.155,    13
16,01,15,07,40,01,-0.00,0.09,0.07,0.14,-0.1,10.9,10.4,10.0,  -1,  7.523,   0.156,     3
16,01,15,08,00,01,-0.00,0.13,0.10,0.19,-0.1, 4.4, 6.0, 2.0,  -1,  7.459,   0.145,    17
16,01,15,08,20,01,-0.00,0.10,0.09,0.13,-0.1, 8.6, 8.6,11.0,  -1,  7.445,   0.153,    24
16,01,15,08,40,01,-0.00,0.10,0.08,0.13,-0.1, 9.9, 9.3,15.0,  -1,  7.450,   0.212,    21
16,01,15,09,00,01,-0.00,0.12,0.10,0.23,-0.1, 6.9, 8.0, 5.0,  -1,  7.472,   0.084,   242
16,01,15,09,20,01,-0.00,0.08,0.06,0.10,-0.1,11.0,10.3,12.0,  -1,  7.544,   0.068,   236
16,01,15,09,40,01,-0.00,0.10,0.08,0.16,-0.1, 8.0, 9.2, 6.0,  -1,  7.643,   0.110,   243
16,01,15,10,00,01,0.12,0.24,0.16,0.32, 4.1,13.8,12.8, 2.0, 127,  7.818,   0.218,   255
16,01,15,10,20,02,-0.00,0.11,0.09,0.13,-0.1,11.0,10.9,12.0,  -1,  8.033,   0.192,   254
16,01,15,10,40,02,-0.00,0.12,0.09,0.24,-0.1,16.5,12.7,77.0,  -1,  8.201,   0.096,   299
16,01,15,11,00,02,0.12,0.16,0.13,0.20, 8.8, 7.0, 9.6, 9.0, 183,  8.472,   0.081,   316
16,01,15,11,20,02,-0.00,0.13,0.11,0.17,-0.1,15.4,11.5,14.0,  -1,  8.708,   0.050,   333
16,01,15,11,40,02,0.13,0.18,0.14,0.23, 8.8, 4.5, 7.1, 5.0, 217,  8.978,   0.118,   358
16,01,15,12,00,02,-0.00,0.12,0.11,0.14,-0.1,12.2,12.6, 9.0,  -1,  9.194,   0.236,    18
16,01,15,12,20,02,0.13,0.16,0.13,0.24, 7.8,11.6,10.7, 8.0, 307,  9.455,   0.326,    50
16,01,15,12,40,02,0.10,0.16,0.12,0.25, 7.8, 5.0, 6.9, 2.0, 217,  9.660,   0.251,    54
16,01,15,13,00,02,0.16,0.18,0.14,0.25, 7.3, 9.1, 9.0, 6.0,  55,  9.858,   0.271,    38
16,01,15,13,20,02,-0.00,0.12,0.10,0.16,-0.1, 9.3,10.4, 8.0,  -1, 10.035,   0.381,    31
16,01,15,13,40,02,-0.00,0.13,0.10,0.18,-0.1,10.8,10.6,10.0,  -1, 10.179,   0.253,    52
16,01,15,14,00,02,0.13,0.15,0.12,0.17,13.5, 9.9, 8.8,13.0, 231, 10.269,   0.476,    31
16,01,15,14,20,02,0.17,0.19,0.16,0.29, 4.1, 5.0, 6.2, 6.0, 147, 10.341,   0.530,    27
16,01,15,14,40,02,0.16,0.18,0.14,0.23, 3.0, 6.5, 7.5, 3.0, 147, 10.365,   0.496,    28
16,01,15,15,00,02,0.16,0.17,0.14,0.22,15.1,10.3, 8.4,12.0, 143, 10.334,   0.340,    40
16,01,15,15,20,02,0.17,0.18,0.15,0.24, 3.2, 5.9, 5.4, 7.0, 151, 10.321,   0.230,    51
16,01,15,15,40,02,0.11,0.14,0.11,0.21,13.5, 8.8, 7.1,12.0, 217, 10.240,   0.154,    56
16,01,15,16,00,02,0.15,0.16,0.13,0.19,15.1, 9.6, 8.5,14.0, 155, 10.138,   0.081,    67
16,01,15,16,20,02,0.11,0.15,0.12,0.22,13.5, 7.8, 7.9, 2.0, 217,  9.987,   0.042,   131
16,01,15,16,40,02,0.16,0.19,0.15,0.31, 3.2, 5.0, 5.9, 4.0, 199,  9.803,   0.070,   191
16,01,15,17,00,02,0.15,0.16,0.13,0.25,13.5, 7.3, 7.0, 7.0, 175,  9.615,   0.146,   209
16,01,15,17,20,02,0.19,0.20,0.16,0.32, 4.1, 4.6, 4.9, 3.0, 159,  9.389,   0.228,   230
16,01,15,17,40,02,0.14,0.15,0.13,0.19, 2.5, 7.4, 7.8, 2.0, 191,  9.124,   0.172,   268
16,01,15,18,00,03,0.15,0.17,0.14,0.23, 8.3, 9.6, 8.9,12.0, 179,  8.871,   0.125,   315
16,01,15,18,20,03,0.13,0.14,0.12,0.16,12.2, 7.5, 7.7, 9.0, 217,  8.595,   0.074,   352
16,01,15,18,40,03,0.18,0.18,0.15,0.24,12.2, 8.7, 8.9, 7.0, 223,  8.375,   0.086,   336
16,01,15,19,00,03,0.14,0.14,0.12,0.20, 3.0, 7.0, 7.4, 6.0, 217,  8.149,   0.147,   326
16,01,15,19,20,03,0.14,0.15,0.12,0.22, 2.8, 5.6, 5.2, 3.0, 127,  7.954,   0.153,   331
16,01,15,19,40,03,0.11,0.14,0.12,0.18, 2.9, 7.8, 7.1,11.0, 217,  7.766,   0.117,   347
16,01,15,20,00,03,0.15,0.15,0.13,0.19, 3.1, 5.9, 5.9, 6.0, 217,  7.625,   0.143,    13
16,01,15,20,20,03,0.12,0.13,0.10,0.19, 2.9, 4.5, 4.6, 9.0, 217,  7.534,   0.145,   348
16,01,15,20,40,03,0.11,0.12,0.10,0.17, 3.0, 4.3, 4.7, 3.0, 217,  7.488,   0.062,   312
16,01,15,21,00,03,0.17,0.19,0.15,0.25, 3.2, 3.3, 3.8, 3.0, 212,  7.465,   0.050,   235
16,01,15,21,20,03,0.20,0.23,0.17,0.35, 3.2, 4.1, 4.1, 3.0, 208,  7.488,   0.109,   193
16,01,15,21,40,03,0.26,0.28,0.23,0.40, 3.6, 3.3, 3.6, 3.0, 173,  7.561,   0.126,   211
16,01,15,22,00,03,0.27,0.27,0.23,0.41, 3.5, 3.6, 3.8, 3.0, 218,  7.668,   0.101,   224
16,01,15,22,20,03,0.30,0.32,0.26,0.39, 3.8, 3.6, 3.6, 3.0, 167,  7.787,   0.167,   248
16,01,15,22,40,03,0.28,0.32,0.26,0.41, 3.9, 3.6, 3.8, 3.0, 182,  7.974,   0.198,   256
16,01,15,23,00,03,0.30,0.32,0.25,0.45, 3.6, 3.8, 4.0, 3.0, 171,  8.176,   0.110,   274
16,01,15,23,20,03,0.31,0.34,0.27,0.51, 3.4, 3.9, 4.1, 3.0, 226,  8.405,   0.077,   323
16,01,15,23,40,03,0.32,0.37,0.29,0.52, 3.8, 3.9, 4.2, 3.0, 150,  8.656,   0.069,   322
16,01,16,00,00,04,0.34,0.41,0.32,0.62, 3.6, 3.6, 3.8, 3.0, 174,  8.909,   0.135,   350
16,01,16,00,20,04,0.28,0.29,0.24,0.43, 4.5, 4.4, 4.8, 4.0, 163,  9.124,   0.294,    21
16,01,16,00,40,04,0.31,0.33,0.27,0.47, 4.8, 4.8, 5.1, 5.0, 123,  9.368,   0.379,    41
16,01,16,01,00,04,0.34,0.38,0.30,0.55, 4.5, 4.9, 5.1, 5.0, 135,  9.632,   0.345,    50
16,01,16,01,20,04,0.37,0.41,0.34,0.55, 5.4, 4.9, 5.0, 5.0, 163,  9.850,   0.371,    33
16,01,16,01,40,04,0.36,0.45,0.37,0.65, 5.0, 5.0, 5.2, 5.0, 132, 10.027,   0.425,    27
16,01,16,02,00,04,0.48,0.52,0.43,0.69, 5.0, 5.0, 5.1, 7.0, 153, 10.190,   0.479,    29
16,01,16,02,20,04,0.50,0.54,0.44,0.75, 5.2, 5.1, 5.0, 6.0, 140, 10.325,   0.368,    32
16,01,16,02,40,04,0.54,0.59,0.48,0.84, 5.2, 5.2, 5.2, 5.0, 146, 10.407,   0.412,    29
16,01,16,03,00,04,0.45,0.56,0.46,0.82, 5.4, 5.0, 5.1, 5.0, 156, 10.436,   0.517,    22
16,01,16,03,20,04,0.51,0.65,0.51,0.89, 5.7, 5.3, 5.4, 6.0, 147, 10.499,   0.472,    20
16,01,16,03,40,04,0.48,0.61,0.50,0.84, 5.7, 5.2, 5.5, 6.0, 142, 10.492,   0.422,    24
16,01,16,04,00,04,0.52,0.60,0.49,0.82, 6.2, 5.5, 5.5, 5.0, 157, 10.471,   0.351,    28
16,01,16,04,20,04,0.58,0.60,0.50,0.80, 5.7, 5.3, 5.5, 5.0, 155, 10.381,   0.318,    28
16,01,16,04,40,04,0.58,0.62,0.53,0.82, 5.7, 5.4, 5.6, 5.0, 139, 10.243,   0.219,    32
16,01,16,05,00,04,0.54,0.60,0.48,0.76, 6.0, 5.8, 5.8, 6.0, 135, 10.090,   0.127,    41
16,01,16,05,20,04,0.49,0.57,0.47,0.72, 6.6, 5.7, 5.8, 5.0, 140,  9.898,   0.026,    61
16,01,16,05,40,04,0.47,0.54,0.44,0.81, 6.0, 5.7, 6.0, 5.0, 143,  9.705,   0.133,   222
16,01,16,06,00,04,0.41,0.55,0.42,0.69, 6.2, 6.0, 5.9, 6.0, 143,  9.462,   0.192,   234
16,01,16,06,20,04,0.46,0.49,0.41,0.70, 6.2, 6.0, 6.1, 6.0, 175,  9.210,   0.146,   287
16,01,16,06,40,04,0.43,0.54,0.43,0.70, 6.0, 6.2, 6.1, 6.0, 147,  8.946,   0.080,   301
16,01,16,07,00,04,0.41,0.47,0.38,0.60, 6.9, 6.1, 6.4, 6.0, 166,  8.698,   0.073,   299
16,01,16,07,20,04,0.25,0.33,0.26,0.47, 6.0, 6.1, 6.3, 6.0, 206,  8.496,   0.112,   348
16,01,16,07,40,04,0.34,0.37,0.30,0.47, 6.6, 6.1, 6.6, 6.0, 157,  8.285,   0.128,   349
16,01,16,08,00,04,0.29,0.31,0.25,0.41, 6.6, 6.4, 6.3, 6.0, 182,  8.098,   0.183,     8
16,01,16,08,20,04,0.23,0.28,0.22,0.36, 6.2, 6.4, 6.3, 6.0, 195,  8.014,   0.160,    11
16,01,16,08,40,04,0.25,0.31,0.26,0.37, 6.6, 6.3, 6.4, 7.0, 119,  7.935,   0.122,    22
16,01,16,09,00,04,0.35,0.35,0.30,0.41, 6.6, 6.2, 6.4, 5.0, 144,  7.823,   0.157,    20
16,01,16,09,20,04,0.34,0.33,0.29,0.37, 6.9, 6.3, 6.3, 5.0, 131,  7.803,   0.183,    20
16,01,16,09,40,04,0.37,0.35,0.29,0.44, 6.6, 6.2, 6.5, 6.0, 159,  7.840,   0.182,    19
16,01,16,10,00,04,0.31,0.32,0.27,0.42, 6.6, 6.5, 6.7, 6.0, 171,  7.879,   0.102,    15
16,01,16,10,20,04,0.22,0.29,0.24,0.41, 6.9, 6.6, 6.8, 6.0,  -1,  7.945,   0.054,   309
16,01,16,10,40,04,0.17,0.23,0.17,0.39, 6.6, 6.4, 6.6, 6.0,  -1,  7.998,   0.052,   292
16,01,16,11,00,04,0.26,0.32,0.26,0.41, 7.3, 6.4, 6.6, 6.0, 155,  8.124,   0.192,   264
16,01,16,11,20,04,0.25,0.30,0.25,0.39, 7.3, 6.9, 6.8, 6.0, 135,  8.369,   0.122,   292
16,01,16,11,40,04,0.23,0.31,0.24,0.39, 6.2, 6.7, 7.0, 6.0, 143,  8.561,   0.081,   312
16,01,16,12,00,04,0.33,0.37,0.30,0.46, 6.9, 6.5, 6.6, 7.0, 122,  8.834,   0.047,   322
16,01,16,12,20,04,0.33,0.38,0.31,0.56, 6.9, 6.8, 6.9, 6.0, 126,  9.066,   0.096,   358
16,01,16,12,40,04,0.36,0.43,0.33,0.57, 6.9, 6.8, 6.9, 7.0, 139,  9.276,   0.281,    14
16,01,16,13,00,04,0.32,0.42,0.33,0.56, 6.9, 6.9, 6.9, 7.0, 114,  9.482,   0.322,    19
16,01,16,13,20,04,0.38,0.48,0.39,0.56, 7.3, 7.1, 7.0, 7.0, 148,  9.722,   0.249,    57
16,01,16,13,40,04,0.34,0.43,0.35,0.56, 7.3, 6.8, 7.0, 7.0, 127,  9.935,   0.228,    51
16,01,16,14,00,04,0.40,0.47,0.38,0.59, 7.3, 7.0, 7.1, 7.0, 122, 10.129,   0.201,    57
16,01,16,14,20,04,0.50,0.56,0.46,0.78, 8.3, 7.2, 7.2, 8.0, 136, 10.242,   0.265,    37
16,01,16,14,40,04,0.50,0.52,0.44,0.63, 7.8, 7.3, 7.3, 7.0, 139, 10.372,   0.280,    29
16,01,16,15,00,04,0.53,0.57,0.49,0.70, 7.3, 7.5, 7.5, 7.0, 155, 10.445,   0.268,    33
16,01,16,15,20,04,0.56,0.60,0.52,0.76, 8.3, 7.7, 7.8, 7.0, 151, 10.484,   0.233,    39
16,01,16,15,40,04,0.59,0.67,0.55,0.82, 7.8, 7.5, 7.9, 7.0, 151, 10.512,   0.250,    34
16,01,16,16,00,04,0.48,0.57,0.47,0.68, 7.8, 7.7, 7.7, 7.0, 171, 10.499,   0.153,    40
16,01,16,16,20,04,0.55,0.61,0.52,0.74, 7.8, 7.6, 7.7, 7.0, 171, 10.452,   0.116,    45
16,01,16,16,40,04,0.52,0.62,0.50,0.81, 8.3, 7.7, 7.6, 8.0, 150, 10.339,   0.073,    61
16,01,16,17,00,04,0.47,0.54,0.45,0.69, 8.3, 7.9, 7.7, 6.0, 155, 10.184,   0.030,    72
16,01,16,17,20,04,0.49,0.60,0.47,0.80, 8.8, 7.8, 7.7, 8.0, 171, 10.041,   0.016,   202
16,01,16,17,40,04,0.49,0.58,0.47,0.74, 8.3, 8.6, 8.3, 9.0, 151,  9.883,   0.190,   216
16,01,16,18,00,05,0.49,0.60,0.49,0.71, 8.8, 8.7, 8.7, 9.0, 158,  9.697,   0.281,   226
16,01,16,18,20,05,0.56,0.59,0.50,0.80, 9.5, 8.5, 8.5, 9.0, 158,  9.444,   0.188,   250
16,01,16,18,40,05,0.56,0.64,0.52,0.90, 8.8, 8.8, 8.8, 9.0, 151,  9.202,   0.067,   314
16,01,16,19,00,05,0.47,0.52,0.44,0.66, 7.8, 8.5, 8.6, 9.0, 135,  8.946,   0.065,     1
16,01,16,19,20,05,0.47,0.54,0.46,0.74, 9.5, 9.1, 9.4, 8.0, 155,  8.723,   0.161,   358
16,01,16,19,40,05,0.41,0.50,0.41,0.58, 9.5, 9.2, 9.2, 7.0,  23,  8.537,   0.160,   341
16,01,16,20,00,05,0.43,0.48,0.40,0.57, 8.8, 9.4, 9.2, 9.0, 159,  8.340,   0.176,   333
16,01,16,20,20,05,0.31,0.38,0.31,0.51,10.2, 9.4, 8.7,10.0, 159,  8.185,   0.124,   311
16,01,16,20,40,05,0.37,0.46,0.38,0.57,10.2, 8.2, 9.4,10.0, 151,  8.033,   0.110,    11
16,01,16,21,00,05,0.44,0.49,0.39,0.71, 9.5, 8.7, 9.0, 9.0, 127,  7.916,   0.135,    22
16,01,16,21,20,05,0.44,0.46,0.38,0.56, 9.5, 9.5, 9.0,12.0, 131,  7.862,   0.160,    24
16,01,16,21,40,05,0.40,0.44,0.37,0.60,10.2, 9.4, 8.7, 9.0, 136,  7.851,   0.190,    27
16,01,16,22,00,05,0.46,0.48,0.40,0.61, 9.5, 8.7, 9.1, 8.0, 159,  7.882,   0.225,    23
16,01,16,22,20,05,0.44,0.47,0.39,0.63,10.2, 9.2, 8.8, 9.0, 187,  7.879,   0.056,   290
16,01,16,22,40,05,0.41,0.47,0.38,0.62, 9.5, 9.5, 8.9,10.0,  27,  7.948,   0.089,   233
16,01,16,23,00,05,0.39,0.46,0.36,0.57,11.1, 7.9, 7.4, 9.0, 203,  8.059,   0.075,   260
16,01,16,23,20,05,0.41,0.45,0.36,0.55, 9.5, 9.2, 8.7,10.0, 127,  8.193,   0.176,   265
16,01,16,23,40,05,0.41,0.43,0.36,0.57,11.1, 8.4, 7.2, 9.0, 227,  8.357,   0.166,   260
16,01,17,00,00,05,0.42,0.47,0.38,0.64,10.2, 8.6, 8.1,10.0, 139,  8.575,   0.090,   303
16,01,17,00,20,05,0.43,0.50,0.40,0.65,11.1, 8.7, 8.4, 7.0, 163,  8.782,   0.061,   324
16,01,17,00,40,05,0.41,0.45,0.36,0.74, 9.5, 7.8, 7.7, 7.0, 135,  8.981,   0.055,   322
16,01,17,01,00,05,0.45,0.50,0.40,0.72,10.2, 8.6, 8.7,11.0, 142,  9.198,   0.122,    15
16,01,17,01,20,05,0.45,0.49,0.41,0.68,10.2, 9.6, 9.1, 9.0, 155,  9.442,   0.344,    25
16,01,17,01,40,05,0.43,0.52,0.41,0.67,10.2, 9.5, 9.2, 9.0, 155,  9.683,   0.291,    66
16,01,17,02,00,05,0.46,0.49,0.42,0.61, 9.5, 9.6, 9.4, 9.0, 168,  9.901,   0.269,    45
16,01,17,02,20,05,0.42,0.48,0.39,0.66,12.2, 9.9, 9.8, 8.0, 131, 10.103,   0.236,    48
16,01,17,02,40,05,0.39,0.47,0.39,0.55, 8.8, 9.6, 9.3,11.0, 147, 10.243,   0.277,    38
16,01,17,03,00,05,0.41,0.49,0.40,0.67,10.2, 9.4, 9.3, 9.0, 147, 10.387,   0.330,    33
16,01,17,03,20,05,0.40,0.50,0.41,0.63,10.2, 9.9, 9.3, 9.0, 130, 10.523,   0.403,    31
16,01,17,03,40,05,0.46,0.60,0.45,0.80,10.2,10.1, 9.7, 9.0, 143, 10.628,   0.366,    31
16,01,17,04,00,05,0.42,0.50,0.40,0.66,10.2,10.1, 9.5,10.0, 150, 10.665,   0.298,    38
16,01,17,04,20,05,0.41,0.50,0.41,0.59,10.2, 9.3, 9.5,10.0, 131, 10.670,   0.267,    37
16,01,17,04,40,05,0.48,0.56,0.45,0.68,10.2,10.2,10.2,10.0, 139, 10.639,   0.224,    32
16,01,17,05,00,05,0.44,0.50,0.43,0.57,10.2,10.3,10.0,10.0, 151, 10.552,   0.135,    38
16,01,17,05,20,06,0.43,0.52,0.41,0.61,10.2, 9.9, 9.6, 9.0, 139, 10.435,   0.083,    44
16,01,17,05,40,06,0.46,0.50,0.41,0.64,10.2,10.2, 9.7,11.0, 106, 10.285,   0.029,    62
16,01,17,06,00,06,0.40,0.53,0.42,0.75,10.2,10.4,10.2,11.0, 143, 10.106,   0.092,   206
16,01,17,06,20,06,0.40,0.44,0.35,0.68,11.1, 9.9, 9.3, 8.0, 139,  9.889,   0.252,   214
16,01,17,06,40,06,0.33,0.46,0.36,0.68,11.1,10.8,10.3,10.0, 147,  9.677,   0.275,   236
16,01,17,07,00,06,0.38,0.42,0.35,0.53,11.1,10.9,10.2,12.0, 147,  9.407,   0.154,   276
16,01,17,07,20,06,0.32,0.39,0.32,0.49,10.2,10.5,10.7, 9.0, 187,  9.138,   0.068,   312
16,01,17,07,40,06,0.35,0.43,0.35,0.53,10.2,10.0,10.2,10.0, 134,  8.878,   0.076,   338
16,01,17,08,00,06,0.28,0.35,0.28,0.44, 9.5, 9.9,10.1,11.0, 144,  8.626,   0.191,    14
16,01,17,08,20,06,0.29,0.35,0.28,0.51,10.2,10.5,10.7,11.0, 144,  8.388,   0.128,   350
16,01,17,08,40,06,0.27,0.33,0.26,0.43,10.2,10.8,10.7,10.0, 159,  8.174,   0.198,    10
16,01,17,09,00,06,0.23,0.33,0.25,0.49,10.2, 9.7, 9.6,10.0, 159,  7.988,   0.179,     8
16,01,17,09,20,06,0.26,0.30,0.26,0.37,10.2,10.2, 9.8,10.0, 135,  7.828,   0.191,    21
16,01,17,09,40,06,0.24,0.32,0.25,0.44,10.2,10.2,10.2,10.0, 184,  7.728,   0.163,    25
16,01,17,10,00,06,0.25,0.29,0.24,0.43, 9.5,10.0,10.0, 9.0, 131,  7.666,   0.143,    14
16,01,17,10,20,06,0.28,0.30,0.25,0.40,10.2,10.3, 9.8,11.0, 151,  7.601,   0.107,    14
16,01,17,10,40,06,0.24,0.29,0.23,0.46,11.1,10.4,10.0,10.0, 159,  7.603,   0.066,   228
16,01,17,11,00,06,0.23,0.25,0.21,0.33,10.2,10.4,10.3,10.0, 151,  7.644,   0.144,   222
